user_id,book_id,age,browsing_time_sec,added_to_cart,book_genre,past_purchase_history,num_books_bought,avg_rating_given,will_buy
user_1296,book_2976,68,239,No,Non-fiction,Frequent,0,4.6,0
user_1297,book_421,48,564,Yes,Mystery,Few,19,2.6,1
user_1298,book_1689,62,332,No,Sci-fi,None,4,3.2,0
user_1299,book_991,32,305,Yes,Sci-fi,Frequent,17,2.7,1
user_1300,book_484,38,347,No,Non-fiction,Frequent,0,4.8,1
user_1301,book_2463,63,255,Yes,Fantasy,Frequent,16,2.6,1
user_1302,book_2062,47,332,No,Fantasy,None,8,1.5,0
user_1303,book_2730,26,344,No,Fantasy,Moderate,1,3.9,0
user_1304,book_2835,23,363,Yes,Sci-fi,Moderate,13,3.9,1
user_1305,book_2082,46,281,No,History,None,12,2.0,0
user_1306,book_2303,30,547,No,History,None,14,3.3,0
user_1307,book_1624,33,509,No,Non-fiction,Few,18,1.4,0
user_1308,book_1816,62,455,No,Biography,Frequent,6,1.9,1
user_1309,book_2372,46,507,Yes,Mystery,None,15,3.5,1
user_1310,book_241,54,589,Yes,Sci-fi,Few,11,3.7,1
user_1311,book_269,55,240,No,Sci-fi,Moderate,1,1.7,0
user_1312,book_2740,42,161,Yes,Mystery,None,18,4.3,1
user_1313,book_1781,48,276,Yes,Romance,Moderate,15,3.2,1
user_1314,book_1857,44,493,No,History,None,12,3.9,0
user_1315,book_399,63,149,No,History,Moderate,7,1.0,0
user_1316,book_2345,42,201,Yes,Romance,Few,17,3.7,1
user_1317,book_475,27,503,No,Biography,None,17,2.5,0
user_1318,book_1391,36,241,No,Non-fiction,Few,5,3.0,0
user_1319,book_1869,34,279,No,Non-fiction,Moderate,3,3.8,0
user_1320,book_2118,19,465,No,Mystery,None,3,4.2,0
user_1321,book_1913,44,402,Yes,Sci-fi,Moderate,1,1.5,1
user_1322,book_1253,38,306,No,History,None,13,4.8,1
user_1323,book_1796,23,433,No,Sci-fi,None,0,3.7,0
user_1324,book_1575,53,382,No,Mystery,Few,8,4.9,1
user_1325,book_427,48,390,No,Sci-fi,None,2,4.7,0
user_1326,book_1643,44,290,Yes,History,Few,4,4.6,1
user_1327,book_2870,55,94,Yes,Sci-fi,Few,13,2.5,1
user_1328,book_622,65,118,Yes,Fantasy,Few,14,3.5,1
user_1329,book_2566,43,283,No,Biography,None,15,1.9,0
user_1330,book_1467,45,535,No,Fantasy,None,6,1.9,0
user_1331,book_1459,54,327,Yes,Non-fiction,Frequent,6,4.2,1
user_1332,book_2279,37,234,No,Fiction,Frequent,17,3.8,0
user_1333,book_1138,63,275,No,Fantasy,Moderate,4,5.0,0
user_1334,book_403,33,16,Yes,Biography,Few,14,2.6,1
user_1335,book_2490,38,523,Yes,Romance,None,6,1.7,1
user_1336,book_4,31,41,No,Non-fiction,Few,18,4.9,0
user_1337,book_2774,35,234,Yes,Non-fiction,None,7,3.6,1
user_1338,book_2056,52,561,No,Fiction,Frequent,4,4.8,1
user_1339,book_1883,68,452,No,Non-fiction,Moderate,19,3.8,1
user_1340,book_2785,69,54,No,History,None,12,4.6,0
user_1341,book_2469,35,448,No,Romance,Moderate,2,2.1,0
user_1342,book_2676,58,335,No,Mystery,Moderate,17,3.5,1
user_1343,book_2047,50,271,No,Fiction,None,5,3.7,0
user_1344,book_1454,24,63,Yes,Sci-fi,None,0,1.7,0
user_1345,book_1479,44,531,Yes,Biography,Few,10,2.6,1
user_1346,book_2949,52,435,No,Romance,Moderate,13,2.3,1
user_1347,book_1058,40,230,No,History,Moderate,6,1.5,0
user_1348,book_2712,45,112,No,Mystery,Frequent,5,3.6,0
user_1349,book_1845,30,255,No,Sci-fi,Frequent,4,2.1,0
user_1350,book_68,43,247,No,Romance,None,15,4.3,0
user_1351,book_1361,26,288,No,Non-fiction,Moderate,12,2.3,0
user_1352,book_146,38,358,No,History,Moderate,14,2.6,1
user_1353,book_2227,47,27,No,Non-fiction,Few,11,2.1,0
user_1354,book_2466,68,520,No,Mystery,Moderate,16,4.1,1
user_1355,book_443,66,470,Yes,History,Few,8,4.5,1
user_1356,book_1636,26,323,No,Non-fiction,None,2,2.5,0
user_1357,book_2485,47,107,No,Romance,Frequent,14,4.9,1
user_1358,book_1941,30,246,No,Fiction,Moderate,4,1.4,0
user_1359,book_2989,55,246,Yes,Mystery,Frequent,2,3.7,1
user_1360,book_2979,51,68,No,History,Frequent,9,2.6,0
user_1361,book_2189,63,482,Yes,Sci-fi,Frequent,17,4.6,1
user_1362,book_351,54,254,Yes,History,Few,9,1.3,1
user_1363,book_1881,66,383,No,Sci-fi,None,1,3.3,0
user_1364,book_2504,18,551,No,History,Few,7,4.5,1
user_1365,book_220,33,450,No,Romance,Moderate,19,4.1,1
user_1366,book_2489,20,505,No,Biography,Few,14,4.4,1
user_1367,book_268,37,455,Yes,Fiction,None,6,3.5,1
user_1368,book_2292,66,500,Yes,Romance,Few,5,1.1,1
user_1369,book_1712,20,194,Yes,Romance,None,12,2.2,1
user_1370,book_625,43,229,Yes,Fiction,Few,8,3.3,1
user_1371,book_1471,40,530,No,Romance,None,8,4.7,1
user_1372,book_2555,46,96,No,Sci-fi,Frequent,11,2.4,0
user_1373,book_814,37,254,No,Sci-fi,Moderate,13,4.1,1
user_1374,book_308,54,557,Yes,Fantasy,None,8,3.3,1
user_1375,book_1250,35,40,No,Sci-fi,None,0,4.3,0
user_1376,book_878,64,121,No,Mystery,None,16,3.4,0
user_1377,book_97,40,539,No,Biography,Moderate,19,3.5,1
user_1378,book_553,56,351,No,Biography,None,6,2.9,0
user_1379,book_1845,33,594,Yes,Non-fiction,Moderate,9,2.0,1
user_1380,book_2207,48,317,No,Non-fiction,Frequent,5,4.3,1
user_1381,book_1671,47,510,Yes,Mystery,Frequent,10,2.2,1
user_1382,book_1571,58,322,No,History,Frequent,0,2.8,0
user_1383,book_825,63,269,No,Sci-fi,Moderate,1,1.1,0
user_1384,book_2492,65,132,No,History,None,2,2.0,0
user_1385,book_493,69,125,No,Fiction,Frequent,9,1.4,0
user_1386,book_2631,69,376,Yes,Biography,Few,14,3.3,1
user_1387,book_2711,64,355,No,Fantasy,Moderate,17,3.1,1
user_1388,book_1221,69,469,No,Biography,None,14,2.1,0
user_1389,book_1162,67,345,No,Fantasy,Few,12,1.7,0
user_1390,book_2343,23,425,No,Non-fiction,Moderate,6,4.3,1
user_1391,book_514,27,288,No,History,None,5,1.4,0
user_1392,book_293,19,128,No,Romance,Frequent,9,1.2,0
user_1393,book_2702,63,121,No,Fiction,Frequent,5,1.3,0
user_1394,book_1587,32,146,No,Biography,Few,19,1.4,0
user_1395,book_2817,54,386,No,Romance,Frequent,6,3.9,1
user_1396,book_1694,68,319,No,Fantasy,None,3,4.3,0
user_1397,book_1677,55,196,Yes,Non-fiction,Moderate,11,3.6,1
user_1398,book_171,50,198,No,Fantasy,Frequent,16,1.7,0
user_1399,book_1535,65,358,No,Fantasy,Few,12,3.2,0
user_1400,book_2755,29,599,Yes,History,None,16,4.0,1
user_1401,book_1132,26,405,No,Biography,None,19,3.6,0
user_1402,book_2239,37,13,No,Mystery,Moderate,3,1.4,0
user_1403,book_2914,27,546,No,Fantasy,Few,13,2.7,0
user_1404,book_1590,44,367,No,Fiction,None,11,3.4,0
user_1405,book_1611,44,175,No,Mystery,Few,18,2.0,0
user_1406,book_2482,32,484,No,Fantasy,Moderate,11,3.8,1
user_1407,book_1273,23,348,No,Mystery,Few,17,2.6,0
user_1408,book_1879,24,81,Yes,Fiction,Few,5,1.9,0
user_1409,book_1546,55,364,No,Non-fiction,Frequent,6,1.9,1
user_1410,book_2280,33,147,No,History,None,17,3.4,0
user_1411,book_244,19,589,No,Fiction,Few,17,1.5,0
user_1412,book_1738,45,426,Yes,Fantasy,Frequent,13,3.1,1
user_1413,book_1478,38,71,No,Biography,Moderate,16,1.2,0
user_1414,book_1740,49,187,Yes,Fantasy,None,4,3.8,0
user_1415,book_274,37,311,No,Mystery,None,15,4.1,1
user_1416,book_2082,69,339,Yes,Sci-fi,Frequent,7,3.6,1
user_1417,book_2478,45,569,No,Fiction,Frequent,16,4.8,1
user_1418,book_2331,63,493,No,Fantasy,Moderate,4,1.9,0
user_1419,book_1140,45,390,Yes,Non-fiction,Frequent,4,2.4,1
user_1420,book_485,61,289,No,Non-fiction,Few,9,2.0,0
user_1421,book_2359,38,411,Yes,Fantasy,Frequent,14,4.4,1
user_1422,book_578,39,451,No,Sci-fi,Moderate,13,3.5,1
user_1423,book_802,49,72,No,Mystery,Few,8,2.9,0
user_1424,book_2386,52,163,No,Sci-fi,Moderate,9,2.2,0
user_1425,book_2681,42,196,No,Non-fiction,Few,3,4.2,0
user_1426,book_1446,56,257,No,Sci-fi,Moderate,15,3.4,0
user_1427,book_2909,41,326,No,Mystery,None,1,1.2,0
user_1428,book_2736,42,487,No,History,Few,7,5.0,1
user_1429,book_1938,18,411,No,Mystery,None,9,4.4,1
user_1430,book_476,18,354,No,Fiction,Frequent,16,3.4,1
user_1431,book_1630,18,532,No,Fiction,Frequent,3,1.8,0
user_1432,book_112,23,568,No,Mystery,Moderate,13,3.6,1
user_1433,book_2336,36,193,No,Fantasy,Frequent,15,4.8,1
user_1434,book_2815,35,140,Yes,Fiction,Few,16,1.7,1
user_1435,book_2589,41,530,No,Fiction,Few,10,4.9,1
user_1436,book_2183,38,254,Yes,Non-fiction,Moderate,3,2.2,1
user_1437,book_1081,61,44,No,Sci-fi,Few,6,1.5,0
user_1438,book_615,45,187,No,Mystery,Frequent,11,2.1,0
user_1439,book_2859,46,84,No,Mystery,Moderate,4,4.9,0
user_1440,book_2517,66,548,No,Non-fiction,Moderate,9,2.7,1
user_1441,book_2156,62,165,No,Romance,Few,9,2.2,0
user_1442,book_137,65,144,No,Fiction,Frequent,14,2.5,0
user_1443,book_1376,27,35,Yes,Sci-fi,None,19,2.8,1
user_1444,book_1626,34,272,No,History,Frequent,19,4.9,1
user_1445,book_400,29,208,Yes,Non-fiction,Frequent,4,2.7,1
user_1446,book_1887,52,115,No,Romance,Frequent,3,4.4,0
user_1447,book_1950,50,435,No,Non-fiction,Few,12,3.2,0
user_1448,book_777,55,425,No,Non-fiction,Moderate,8,4.4,1
user_1449,book_832,30,540,No,Fiction,None,8,1.5,0
user_1450,book_2304,26,373,No,Fiction,Moderate,4,3.4,0
user_1451,book_2528,28,73,No,Sci-fi,None,0,2.2,0
user_1452,book_2606,52,350,Yes,History,Moderate,7,3.0,1
user_1453,book_1450,18,416,No,Biography,None,4,4.6,0
user_1454,book_1123,49,262,No,Fantasy,None,18,4.2,0
user_1455,book_2514,49,342,No,Non-fiction,None,2,1.0,0
user_1456,book_913,53,381,No,Non-fiction,Few,18,4.5,1
user_1457,book_152,24,73,Yes,Biography,Few,19,3.9,1
user_1458,book_2593,35,338,Yes,Biography,Few,19,3.2,1
user_1459,book_661,56,216,Yes,History,None,1,4.2,1
user_1460,book_1414,49,399,No,History,Moderate,19,4.1,1
user_1461,book_347,50,540,No,Sci-fi,Few,4,4.5,0
user_1462,book_958,45,215,No,History,Moderate,0,4.1,0
user_1463,book_360,28,381,No,Sci-fi,Frequent,15,3.4,1
user_1464,book_2811,32,521,Yes,Biography,Frequent,19,2.6,1
user_1465,book_1067,67,596,No,Mystery,Moderate,16,4.1,1
user_1466,book_247,24,159,No,Sci-fi,Frequent,12,4.9,1
user_1467,book_2311,56,547,No,Biography,Moderate,11,4.7,1
user_1468,book_496,45,218,No,Non-fiction,Frequent,16,1.5,0
user_1469,book_238,57,127,No,Biography,Frequent,12,4.2,1
user_1470,book_335,35,440,No,Mystery,Moderate,5,4.5,1
user_1471,book_2851,55,386,Yes,Non-fiction,Few,0,4.4,1
user_1472,book_2014,56,507,No,Mystery,Frequent,7,4.9,1
user_1473,book_974,19,290,No,Mystery,Moderate,7,4.1,1
user_1474,book_2098,30,423,No,Sci-fi,Frequent,1,4.9,1
user_1475,book_1359,46,272,No,Mystery,None,12,4.6,0
user_1476,book_2603,42,119,Yes,Biography,Moderate,5,4.3,1
user_1477,book_2649,55,510,No,Fantasy,Frequent,14,3.3,1
user_1478,book_2159,56,513,Yes,Sci-fi,Frequent,18,1.7,1
user_1479,book_2795,56,592,No,Biography,Moderate,7,1.1,1
user_1480,book_2059,44,304,No,History,Moderate,10,1.8,1
user_1481,book_845,48,401,No,Mystery,None,6,3.0,0
user_1482,book_836,52,421,No,Sci-fi,Moderate,13,3.6,1
user_1483,book_2908,18,461,No,Mystery,Frequent,12,4.5,1
user_1484,book_217,40,531,Yes,Biography,Moderate,11,2.4,1
user_1485,book_673,25,387,No,Sci-fi,Few,9,3.9,0
user_1486,book_2925,24,566,No,History,None,10,3.3,0
user_1487,book_140,38,589,Yes,Sci-fi,Frequent,12,2.6,1
user_1488,book_717,38,129,No,Biography,Moderate,19,2.6,0
user_1489,book_2552,39,444,No,Sci-fi,Moderate,15,4.7,1
user_1490,book_1776,24,67,No,History,None,6,1.9,0
user_1491,book_2941,61,333,No,Fiction,Moderate,16,4.7,1
user_1492,book_246,41,432,No,Fantasy,Few,6,3.3,0
user_1493,book_1464,44,535,No,Biography,Few,11,1.8,0
user_1494,book_419,42,144,No,Fantasy,Frequent,8,4.7,1
user_1495,book_179,19,456,No,History,None,11,3.8,0
user_1496,book_2536,21,418,No,Sci-fi,Few,1,1.9,0
user_1497,book_2117,35,572,Yes,Romance,Moderate,16,2.0,1
user_1498,book_352,25,82,Yes,Non-fiction,Moderate,16,4.7,1
user_1499,book_416,39,335,No,History,None,15,1.4,0
user_1500,book_491,22,232,Yes,History,Moderate,4,1.9,1
user_1501,book_1257,55,64,No,Romance,Few,13,2.2,0
user_1502,book_279,64,520,No,History,None,19,4.3,1
user_1503,book_496,35,60,No,Fantasy,Moderate,4,2.6,0
user_1504,book_2438,66,352,Yes,Fiction,None,0,4.5,1
user_1505,book_1967,48,113,No,History,Few,14,1.3,0
user_1506,book_1051,39,108,No,History,None,9,2.1,0
user_1507,book_929,53,483,Yes,Non-fiction,Few,4,2.5,1
user_1508,book_2976,52,233,No,Fiction,Moderate,18,2.8,0
user_1509,book_120,50,351,Yes,Biography,Moderate,6,3.6,1
user_1510,book_528,55,259,No,Fantasy,Moderate,19,2.0,0
user_1511,book_321,64,22,No,Romance,Moderate,3,4.2,0
user_1512,book_741,65,97,No,Fantasy,Frequent,8,1.5,0
user_1513,book_1445,43,516,Yes,Sci-fi,None,4,4.2,1
user_1514,book_2729,47,405,No,Non-fiction,Moderate,2,2.4,0
user_1515,book_1953,44,429,No,Non-fiction,Frequent,4,1.3,0
user_1516,book_2044,52,459,No,Fiction,Moderate,8,1.5,1
user_1517,book_2909,57,191,No,Fiction,Few,6,4.2,0
user_1518,book_2101,36,334,Yes,Fantasy,Few,17,4.4,1
user_1519,book_2023,21,322,No,Biography,Moderate,3,2.5,0
user_1520,book_2203,68,187,Yes,Mystery,None,7,4.4,1
user_1521,book_2510,56,440,No,Romance,Moderate,5,1.7,0
user_1522,book_2931,68,32,Yes,History,None,1,3.7,0
user_1523,book_1138,31,183,No,Mystery,Few,1,1.7,0
user_1524,book_919,56,299,No,Fantasy,None,11,4.4,0
user_1525,book_2740,23,483,No,Biography,Frequent,10,2.4,1
user_1526,book_1221,56,421,No,Fantasy,Frequent,3,2.5,0
user_1527,book_1876,29,109,Yes,Fantasy,Few,6,1.2,1
user_1528,book_783,67,170,No,Fiction,Frequent,1,2.7,0
user_1529,book_2188,63,578,No,Romance,Moderate,16,1.5,1
user_1530,book_1009,19,431,No,Non-fiction,Few,9,4.6,1
user_1531,book_2286,66,249,No,Romance,Few,15,1.3,0
user_1532,book_2476,66,567,No,History,None,11,4.8,1
user_1533,book_2125,29,337,No,History,Moderate,5,1.5,0
user_1534,book_859,54,540,No,Non-fiction,Few,13,3.4,0
user_1535,book_471,24,208,No,Non-fiction,Moderate,6,3.3,0
user_1536,book_635,64,391,Yes,Non-fiction,Few,13,2.5,1
user_1537,book_105,45,314,Yes,Fiction,Few,0,2.0,1
user_1538,book_2729,68,591,No,Fiction,Moderate,16,4.8,1
user_1539,book_788,55,28,No,Sci-fi,Moderate,16,2.0,0
user_1540,book_897,47,353,Yes,Romance,None,14,2.8,1
user_1541,book_2886,48,583,Yes,Fantasy,Frequent,6,4.0,1
user_1542,book_169,68,544,No,Biography,None,1,2.6,0
user_1543,book_311,66,444,Yes,Mystery,Frequent,14,3.4,1
user_1544,book_2226,33,587,No,Non-fiction,Few,5,3.0,0
user_1545,book_1422,47,179,Yes,Non-fiction,Frequent,19,3.0,1
user_1546,book_613,28,421,No,Sci-fi,None,6,3.4,0
user_1547,book_1391,61,115,No,Mystery,Frequent,1,1.8,0
user_1548,book_2414,22,562,Yes,Non-fiction,Frequent,18,4.3,1
user_1549,book_1750,32,512,Yes,Sci-fi,Moderate,8,1.4,1
user_1550,book_2575,23,448,No,Romance,Few,13,3.1,0
user_1551,book_2874,25,70,No,Non-fiction,Frequent,13,1.4,0
user_1552,book_1679,26,308,No,Biography,Few,2,3.7,0
user_1553,book_2925,53,187,Yes,Sci-fi,None,19,1.8,1
user_1554,book_882,66,549,Yes,Mystery,Frequent,7,3.1,1
user_1555,book_1474,27,200,No,Fantasy,Few,0,2.7,0
user_1556,book_2881,49,546,No,Mystery,None,4,4.0,0
user_1557,book_1201,57,430,Yes,History,Few,19,3.7,1
user_1558,book_416,33,353,Yes,Fiction,Frequent,9,4.0,1
user_1559,book_2215,60,303,No,Sci-fi,Frequent,10,4.1,1
user_1560,book_2746,62,385,Yes,Sci-fi,Moderate,18,3.3,1
user_1561,book_2811,48,558,No,History,Few,9,3.4,0
user_1562,book_409,18,452,Yes,Mystery,Few,6,4.9,1
user_1563,book_1556,43,257,No,Fiction,Few,13,1.2,0
user_1564,book_2360,54,27,Yes,Biography,Few,16,4.1,1
user_1565,book_2560,61,599,No,Mystery,None,15,4.0,0
user_1566,book_2509,19,25,Yes,History,Moderate,6,2.3,1
user_1567,book_2734,39,494,No,Mystery,Frequent,13,1.7,1
user_1568,book_919,27,553,No,Mystery,None,8,1.1,0
user_1569,book_314,36,486,No,Fantasy,Moderate,13,3.3,1
user_1570,book_2419,39,519,Yes,Mystery,Moderate,8,3.1,1
user_1571,book_2522,62,136,No,Fiction,Few,15,4.2,0
user_1572,book_174,32,476,Yes,Biography,Moderate,9,2.8,1
user_1573,book_463,25,376,No,Biography,Moderate,13,2.1,1
user_1574,book_50,42,531,No,Sci-fi,Moderate,7,4.6,1
user_1575,book_1397,33,137,No,Non-fiction,Frequent,7,2.9,0
user_1576,book_1407,47,195,Yes,Non-fiction,Moderate,9,3.5,1
user_1577,book_2613,21,275,Yes,Mystery,Moderate,0,1.8,1
user_1578,book_2664,63,189,No,Romance,None,3,1.8,0
user_1579,book_665,23,536,No,Non-fiction,Frequent,18,2.5,1
user_1580,book_973,61,211,No,History,None,7,3.2,0
user_1581,book_2485,53,274,No,Sci-fi,Frequent,7,4.1,1
user_1582,book_2582,59,543,No,History,Moderate,6,5.0,1
user_1583,book_385,43,479,No,Fantasy,Frequent,15,4.1,1
user_1584,book_2439,55,37,Yes,Sci-fi,Frequent,10,3.3,1
user_1585,book_1403,68,178,Yes,Romance,Few,1,2.4,0
user_1586,book_2333,26,372,No,Romance,Frequent,3,3.5,0
user_1587,book_767,26,396,Yes,Fiction,Few,3,3.6,1
user_1588,book_2675,26,87,Yes,Fiction,None,13,1.4,1
user_1589,book_490,31,70,No,Fiction,None,5,2.8,0
user_1590,book_456,37,365,Yes,Romance,Frequent,11,1.1,1
user_1591,book_710,55,554,Yes,Romance,Frequent,5,1.0,1
user_1592,book_1442,38,69,No,Sci-fi,None,15,2.2,0
user_1593,book_1019,65,27,Yes,Non-fiction,Frequent,1,4.3,1
user_1594,book_2264,62,543,Yes,History,None,0,4.8,1
user_1595,book_1236,46,495,Yes,Sci-fi,Few,5,1.0,1
user_1596,book_295,32,523,Yes,History,Moderate,1,3.1,1
user_1597,book_730,60,240,No,Sci-fi,Few,6,4.6,0
user_1598,book_132,20,318,No,History,None,12,4.5,1
user_1599,book_2426,62,568,No,Fantasy,Frequent,15,3.7,1
user_1600,book_1651,47,302,Yes,Fantasy,Frequent,11,2.6,1
user_1601,book_300,42,20,No,Sci-fi,None,13,4.3,0
user_1602,book_1191,22,82,Yes,Fantasy,Frequent,6,3.1,1
user_1603,book_399,30,324,No,Mystery,Frequent,4,4.9,1
user_1604,book_1960,24,510,No,Fantasy,Few,5,3.1,0
user_1605,book_2715,54,513,Yes,Fiction,Moderate,17,2.9,1
user_1606,book_1769,26,451,No,Romance,Frequent,17,3.6,1
user_1607,book_1884,21,166,Yes,Non-fiction,Moderate,2,2.8,1
user_1608,book_2557,36,540,No,Fiction,None,13,2.2,0
user_1609,book_1092,61,316,No,Fiction,Frequent,17,2.4,1
user_1610,book_914,41,415,No,Non-fiction,Moderate,10,2.8,1
user_1611,book_365,58,420,Yes,Fiction,Moderate,8,3.6,1
user_1612,book_2062,31,575,Yes,History,None,17,1.0,1
user_1613,book_944,34,424,Yes,Fantasy,Moderate,16,4.7,1
user_1614,book_2390,23,376,No,History,None,3,1.5,0
user_1615,book_845,18,138,No,Fiction,None,4,4.8,0
user_1616,book_2512,27,203,No,Fantasy,None,8,1.4,0
user_1617,book_1092,33,165,Yes,Sci-fi,Frequent,16,1.3,1
user_1618,book_2150,39,544,No,Fantasy,Few,1,1.4,0
user_1619,book_2560,37,17,No,Sci-fi,Frequent,18,4.1,1
user_1620,book_1680,30,190,No,Mystery,Moderate,15,1.8,0
user_1621,book_1069,47,354,Yes,Biography,Frequent,14,1.1,1
user_1622,book_2001,55,398,Yes,Fantasy,Moderate,19,3.7,1
user_1623,book_558,54,340,No,Sci-fi,Frequent,4,3.7,0
user_1624,book_929,56,581,No,Fiction,Moderate,7,2.2,1
user_1625,book_1746,20,531,No,Romance,Frequent,4,1.5,0
user_1626,book_767,18,440,No,Biography,Frequent,3,3.5,0
user_1627,book_943,47,599,No,History,Few,16,3.8,0
user_1628,book_1134,57,307,Yes,Mystery,None,2,3.4,1
user_1629,book_559,27,66,No,History,None,13,2.5,0
user_1630,book_745,53,310,No,History,None,0,2.0,0
user_1631,book_2768,44,65,Yes,Fiction,Frequent,6,4.5,1
user_1632,book_809,24,165,No,History,Frequent,14,1.1,0
user_1633,book_124,65,141,Yes,Biography,Moderate,5,2.9,1
user_1634,book_1044,39,519,No,Non-fiction,Moderate,3,4.3,1
user_1635,book_2043,50,192,No,Biography,Moderate,14,4.4,1
user_1636,book_1074,46,106,No,Biography,Moderate,12,4.6,1
user_1637,book_1771,27,242,Yes,Romance,None,9,4.0,1
user_1638,book_1453,50,505,No,Sci-fi,None,8,2.9,0
user_1639,book_2680,29,538,No,Sci-fi,Frequent,12,1.6,1
user_1640,book_395,28,55,No,Non-fiction,Moderate,17,1.9,0
user_1641,book_1441,49,525,No,Romance,Moderate,10,2.9,1
user_1642,book_791,40,283,Yes,Fiction,Frequent,1,1.5,1
user_1643,book_1951,21,156,No,Sci-fi,None,9,1.7,0
user_1644,book_2971,26,240,No,Mystery,None,12,3.1,0
user_1645,book_2330,34,160,No,Fiction,Moderate,3,1.9,0
user_1646,book_1373,19,40,No,Mystery,Few,5,4.0,0
user_1647,book_9,31,31,No,Biography,None,15,1.7,0
user_1648,book_981,69,576,No,Biography,Moderate,19,2.6,1
user_1649,book_378,38,21,No,Mystery,Moderate,4,3.8,0
user_1650,book_1129,56,508,No,Fantasy,Moderate,14,3.3,1
user_1651,book_2481,21,252,No,Romance,Few,15,3.4,0
user_1652,book_1826,60,504,No,History,Few,19,2.9,0
user_1653,book_951,61,386,No,Fiction,Frequent,17,3.4,1
user_1654,book_938,26,590,No,Biography,Moderate,18,4.1,1
user_1655,book_334,36,110,No,History,Frequent,6,1.7,0
user_1656,book_2380,38,89,No,Non-fiction,Frequent,6,1.8,0
user_1657,book_1963,28,484,No,Fiction,None,1,2.3,0
user_1658,book_464,61,325,No,History,None,12,1.1,0
user_1659,book_853,62,424,Yes,History,Frequent,16,4.4,1
user_1660,book_2684,52,427,Yes,Fiction,None,19,3.2,1
user_1661,book_340,59,468,No,Non-fiction,None,9,4.9,1
user_1662,book_577,51,74,Yes,Fiction,None,9,1.3,1
user_1663,book_1564,60,510,No,Biography,None,5,1.5,0
user_1664,book_2084,59,492,No,Romance,Few,7,3.6,0
user_1665,book_1581,64,335,Yes,Fantasy,None,13,3.5,1
user_1666,book_773,53,333,No,Fiction,Few,18,4.1,1
user_1667,book_426,35,400,No,Fantasy,Moderate,5,2.3,0
user_1668,book_1524,31,261,No,Fantasy,Frequent,14,2.8,0
user_1669,book_2278,51,11,No,Non-fiction,Few,12,2.7,0
user_1670,book_1801,58,205,Yes,Mystery,Few,5,1.2,0
user_1671,book_858,39,375,No,Mystery,Few,2,2.5,0
user_1672,book_1775,63,292,Yes,Non-fiction,Few,0,4.1,1
user_1673,book_1058,62,15,No,Fantasy,None,11,2.7,0
user_1674,book_482,56,202,No,Fantasy,Moderate,8,3.9,0
user_1675,book_2561,64,234,No,Mystery,Few,7,3.8,0
user_1676,book_2345,37,10,Yes,Fiction,Few,12,3.5,1
user_1677,book_2419,59,301,No,Fiction,Moderate,4,4.3,1
user_1678,book_1494,26,157,No,Romance,Moderate,5,4.9,0
user_1679,book_1760,54,576,No,History,None,14,1.9,0
user_1680,book_2556,19,476,No,History,Frequent,5,1.4,0
user_1681,book_220,61,531,Yes,History,Moderate,14,3.1,1
user_1682,book_227,53,67,No,Fantasy,Frequent,11,2.2,0
user_1683,book_2788,31,585,No,History,None,8,3.2,0
user_1684,book_886,36,271,No,Sci-fi,Moderate,15,4.0,0
user_1685,book_2832,45,243,Yes,Non-fiction,None,0,3.6,0
user_1686,book_832,69,100,No,Non-fiction,Moderate,7,4.8,1
user_1687,book_647,29,571,No,Fantasy,Moderate,7,1.3,1
user_1688,book_2167,53,412,Yes,History,None,11,4.7,1
user_1689,book_309,49,181,No,History,Few,14,2.5,0
user_1690,book_183,52,465,Yes,Sci-fi,None,3,4.7,1
user_1691,book_2863,41,443,No,Non-fiction,Frequent,6,2.6,1
user_1692,book_179,29,481,No,History,Frequent,4,1.3,0
user_1693,book_1989,57,457,No,History,Moderate,17,3.8,1
user_1694,book_1688,28,328,Yes,Romance,Moderate,3,1.3,1
user_1695,book_591,26,268,Yes,Romance,Frequent,19,1.5,1
user_1696,book_2193,42,598,No,Biography,None,11,2.8,0
user_1697,book_2600,26,45,No,Romance,Frequent,13,4.5,1
user_1698,book_661,34,536,No,Sci-fi,Frequent,11,1.4,1
user_1699,book_2027,63,419,Yes,Fiction,Frequent,0,2.3,1
user_1700,book_1050,60,252,Yes,Romance,None,3,3.3,0
user_1701,book_257,20,88,No,Fantasy,None,0,1.2,0
user_1702,book_868,30,558,No,Sci-fi,Frequent,5,1.9,0
user_1703,book_876,22,65,No,History,Moderate,15,1.8,0
user_1704,book_2600,54,303,Yes,Fiction,Few,17,1.9,1
user_1705,book_360,26,411,No,Romance,None,17,4.0,0
user_1706,book_801,43,243,Yes,Non-fiction,Few,8,4.6,1
user_1707,book_888,40,115,No,Fantasy,None,9,2.1,0
user_1708,book_2710,31,288,No,Fiction,None,6,3.3,0
user_1709,book_2139,20,295,No,Mystery,None,12,4.1,0
user_1710,book_627,44,334,No,Fantasy,Frequent,16,1.3,1
user_1711,book_2319,49,93,No,Fiction,Moderate,7,3.9,0
user_1712,book_494,44,23,No,Fiction,Frequent,12,1.3,0
user_1713,book_993,69,87,Yes,Fantasy,Moderate,19,2.3,1
user_1714,book_275,34,590,No,Biography,Moderate,3,2.2,0
user_1715,book_1735,31,334,No,Mystery,Frequent,12,2.3,1
user_1716,book_2791,40,53,Yes,Fantasy,Moderate,7,2.8,1
